gene_id	m_subsystem	seq_file	seq_mapped_pdbs	struct_is_experimental	struct_pdb	uniprot_id	Copies_Glucose	Copies_LB	A14_07032	A14_07033	A14_07034	A14_07036	A14_07037	A14_07038	A14_07040	A14_07041	A14_07042	A14_07044	A14_07045	A14_07046	A14_07048	A14_07049	A14_07050	A14_07052	A14_07053	A14_07054	A14_07056	A14_07057	A14_07058	A14_07060	A14_07061	A14_07062	A14_07064	A14_07065	A14_07066	A14_07068	A14_07069	A14_07070	A14_07072	A14_07073	A14_07074	A14_07076	A14_07077	A14_07078	A14_07080	A14_07081	A14_07082	A14_07084	A14_07085	A14_07086	A14_07088	A14_07089	A14_07090	A14_07092	A14_07093	A14_07094	A14_07096	A14_07097	A14_07098	A14_07100	A14_07101	A14_07102	A14_07109	A14_07110	A14_07111	A14_07113	A14_07114	A14_07115	A14_07117	A14_07118	A14_07119	A14_07121	A14_07122	A14_07123	A14_07125	A14_07126	A14_07127
b0241	"Transport, Outer Membrane Porin"	P02932.fasta	1PHO	FALSE		P02932	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b1377	"Transport, Outer Membrane Porin"	P77747.fasta		FALSE		P77747	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b2215	"Transport, Outer Membrane Porin"	P06996.fasta	2J1N;2ZLE;2J4U;4A8D;3NB3	TRUE	2j1n	P06996	20763	56743	0.034931259	0.03276896	0.032527543	0.014917453	0.013984837	0.015830903	0.009821424	0.009795358	0.008966907	0.0161551	0.022307099	0.018651927	0.013910185	0.011981651	0.015171425	0.006702323	0.007191511	0.007236333	0.01271394	0.011950362	0.011529157	0.020935855	0.015862359	0.018924746	0.005850075	0.005462037	0.007118174	0.006245868	0.006210593	0.006206942	0.008612155	0.007726294	0.008150504	0.01039047	0.010569762	0.010008282	0.009850745	0.011283728	0.011717354	0.009978901	0.011405656	0.011471371	0.01490721	0.013819637	0.014598848	0.021708459	0.018582141	0.018860625	0.021064997	0.022141037	0.021356056	0.03380937	0.031735738	0.032193207	0.013703403	0.015105565	0.014552067	0.011930491	0.010464202	0.011150452	0.012059075	0.015788602	0.014135827	0.008558222	0.011851778	0.012849565	0.013292102	0.012109644	0.014644153
b0929	"Transport, Outer Membrane Porin"	P02931.fasta	4JFB;4GCS;2OMF;1GFP;4LSH;1MPF;1OPF;4GCQ;1HXX;2ZLD;3HWB;2ZFG;4GCP;4LSF;3POQ;3POX;4LSE;1GFO;1HXU;3HW9;3FYX;1GFQ;4LSI;1GFM;3K1B;1BT9;1GFN;3K19;4D5U;1HXT;3POU;3O0E	TRUE	2zfg	P02931	25214	18617	0.007986498	0.008605269	0.009121393	0.01381641	0.012977421	0.012998006	0.035736899	0.037576169	0.033921168	0.011354369	0.008360076	0.011429677	0.020837678	0.018893555	0.018230866	0.023081949	0.02296473	0.018336463	0.019864888	0.018661828	0.019814661	0.014842973	0.015435737	0.011099401	0.024218135	0.02325283	0.024833893	0.022938705	0.024506761	0.025141807	0.018298739	0.018388835	0.017948559	0.012601907	0.013920778	0.013625467	0.004091897	0.004408394	0.004386778	0.004718225	0.004787074	0.004658248	0.011475393	0.01256222	0.01318405	0.00625275	0.005969905	0.006133041	0.004669693	0.003472356	0.005978725	0.006573473	0.006506253	0.006846866	0.012106259	0.012531062	0.01301859	0.016238311	0.016757606	0.018750995	0.010682638	0.010884863	0.010402775	0.020339448	0.015501176	0.014974983	0.016849083	0.014635415	0.014026956
b0369	Cofactor and Prosthetic Group Biosynthesis	P0ACB2.fasta	1L6S;1L6Y;1B4E;5MHB;1I8J	TRUE	5mhb	P0ACB2	470	896	0.026841498	0.029234171	0.034586166	0.0147596	0.015708241	0.016116449	0.017763182	0.018671579	0.016508456	0.009965161	0.012855992	0.011704502	0.012509947	0.013479196	0.012706571	0.015504801	0.015667484	0.017438528	0.012543364	0.013366125	0.014142622	0.014742321	0.013217854	0.013464144	0.011686596	0.012058947	0.012830538	0.009569898	0.009801266	0.009586939	0.009263035	0.009115575	0.009189575	0.008002396	0.007561564	0.007922808	0.008506666	0.010216318	0.009421459	0.0100204	0.00981529	0.00834581	0.018732453	0.014655583	0.013528504	0.016975879	0.01413097	0.019076329	0.018057959	0.015781937	0.016565827	0.020647387	0.023518625	0.030136715	0.016485215	0.02097868	0.017857345	0.011360419	0.013947308	0.012490975	0.012999879	0.012169674	0.011524891	0.01241534	0.012064774	0.013616258	0.01423441	0.013767831	0.015865803
b3956	Anaplerotic Reactions	P00864.fasta	1FIY;1JQN;1QB4	TRUE	1jqn	P00864	2042	626	0.007152006	0.006367614	0.007158623	0.020450814	0.020247507	0.018127324	0.008292295	0.008177022	0.010622471	0.006287407	0.009428257	0.007518965	0.007557933	0.008094154	0.0081252	0.019564162	0.018320734	0.018011758	0.010244012	0.012181242	0.012846182	0.005009025	0.009410006	0.008559069	0.023897858	0.026247827	0.020251309	0.016027826	0.016002656	0.015492128	0.010728373	0.01266554	0.011865866	0.008860238	0.009322659	0.009362521	0.008983247	0.006907321	0.007332247	0.00907252	0.00823309	0.009877193	0.018606913	0.020615512	0.018706445	0.012780046	0.019572447	0.01682935	0.020450087	0.019610903	0.029287598	0.032032554	0.0314601	0.028299353	0.022304988	0.019677905	0.019927825	0.014753075	0.015061187	0.011797061	0.009470428	0.006430969	0.009269639	0.007253878	0.009632919	0.008244727	0.020500241	0.029969224	0.028570424
b3639	Cofactor and Prosthetic Group Biosynthesis	P0ABQ0.fasta	1U7Z;1U80;1U7W;1U7U	FALSE		P0ABQ0	100	216	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b3403	Anaplerotic Reactions	P22259.fasta	2OLR;1K3D;1OEN;1K3C;1AYL;2PY7;1AQ2;2OLQ;2PXZ;1OS1	TRUE	2olr	P22259	1442	9231	0.03371837	0.028428096	0.025683003	0.003310986	0.00331159	0.00362144	0.028864542	0.03158781	0.027978763	0.022327933	0.020025666	0.020485858	0.026406563	0.023953136	0.024100607	0.017283826	0.018432871	0.017332318	0.015191783	0.01527455	0.01546122	0.025910612	0.024646978	0.024857056	0.016028831	0.015236675	0.018245664	0.024220629	0.022747133	0.022164157	0.020702177	0.0182578	0.017954187	0.017246674	0.015225257	0.015888756	0.003345669	0.00346877	0.003490897	0.002806406	0.002730891	0.003452398	0.003461876	0.003334953	0.003184132	0.003440847	0.003304824	0.003504376	0.003251102	0.00331689	0.003009713	0.002791902	0.002942035	0.002922283	0.008457158	0.007879007	0.00822162	0.019285645	0.01999515	0.019052025	0.015482663	0.01593617	0.01558012	0.025009934	0.024152921	0.019643633	0.007901339	0.006991572	0.006537559
b2920	Alternate Carbon Metabolism	P52043.fasta		FALSE		P52043	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b0325	Alternate Carbon Metabolism	P75691.fasta	1UUF	TRUE	1uuf	P75691	188	102	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b3650	Cofactor and Prosthetic Group Biosynthesis	P0AG24.fasta		FALSE		P0AG24	10	18	0.026566709	0.013152689	0.044014219	0.009002664	0.01394089	0.009399469	0.022667901	0.014537532	0.040942131	0.007052267	0.014039483	0.010886544	0.009138476	0.010018987	0.010801059	0.014877983	0.020501914	0.017388673	0.010034166	0.008383411	0.012534749	0.006326174	0.013431343	0.015617918	0.026861832	0.026084324	0.024135446	0.027172758	0.027816593	0.025542788	0.019762609	0.025150858	0.026680058	0.023452271	0.024864738	0.024474568	0.008126008	0.007922481	0.007696115	0.005933238	0.005550708	0.00659014	0.010601793	0.026145895	0.010802373	0.010708203	0.010379555	0.008458984	0.014556575	0.015039335	0.011576265	0.012196516	0.006906422	0.007783958	0.007205086	0.00663235	0.004462192	0.008615446	0.016845424	0.006896344	0.007515413	0.004976134	0.006729666	0.003552708	0.012226722	0.006371023	0.005979794	0.014849775	0.022911168
b2501	Oxidative Phosphorylation	P0A7B1.fasta	1XDP;1XDO	TRUE	1xdp	P0A7B1	10	9	0.014373798	0.008316765	0.013170848	0.01077466	0.012360967	0.011225587	0.009321723	0.008175945	0.014082183	0.007870581	0.014170193	0.011591716	0.007196458	0.009191264	0.011300454	0.015287522	0.017651084	0.017463038	0.007292746	0.012286969	0.013461695	0.006725463	0.019427806	0.010490085	0.021369459	0.023902352	0.01831946	0.018008174	0.016800028	0.017458282	0.016493158	0.01892616	0.018840442	0.018039291	0.020495423	0.018100335	0.017006927	0.016329049	0.010433687	0.013501083	0.010748294	0.015970462	0.009200515	0.010104493	0.009068562	0.008348133	0.014723165	0.011906911	0.023691951	0.035329253	0.03390627	0.018216752	0.022079543	0.020275756	0.016087921	0.016106091	0.012669646	0.013865394	0.012091695	0.009666714	0.010282507	0.008471127	0.012325842	0.008237343	0.010550959	0.012308515	0.01195582	0.017541167	0.01703634
b2501	Oxidative Phosphorylation	P0A7B1.fasta	1XDP;1XDO	TRUE	1xdp	P0A7B1	10	9	0.014373798	0.008316765	0.013170848	0.01077466	0.012360967	0.011225587	0.009321723	0.008175945	0.014082183	0.007870581	0.014170193	0.011591716	0.007196458	0.009191264	0.011300454	0.015287522	0.017651084	0.017463038	0.007292746	0.012286969	0.013461695	0.006725463	0.019427806	0.010490085	0.021369459	0.023902352	0.01831946	0.018008174	0.016800028	0.017458282	0.016493158	0.01892616	0.018840442	0.018039291	0.020495423	0.018100335	0.017006927	0.016329049	0.010433687	0.013501083	0.010748294	0.015970462	0.009200515	0.010104493	0.009068562	0.008348133	0.014723165	0.011906911	0.023691951	0.035329253	0.03390627	0.018216752	0.022079543	0.020275756	0.016087921	0.016106091	0.012669646	0.013865394	0.012091695	0.009666714	0.010282507	0.008471127	0.012325842	0.008237343	0.010550959	0.012308515	0.01195582	0.017541167	0.01703634
b4383	Alternate Carbon Metabolism	P0A6K6.fasta		FALSE		P0A6K6	2151	9560	0.042936093	0.048078072	0.047029096	0.007965044	0.007622992	0.008545626	0.014138286	0.013189884	0.01305554	0.010440083	0.008391802	0.010877633	0.01053775	0.010789975	0.011493375	0.009698074	0.009848068	0.009602849	0.009946095	0.009331022	0.009155665	0.009425923	0.008079177	0.00805059	0.009720354	0.010442434	0.011152653	0.011097709	0.011059075	0.011162799	0.011456335	0.010506618	0.011262248	0.010919796	0.011472511	0.01126463	0.02879328	0.024470568	0.025080154	0.027376742	0.027949214	0.02580889	0.008281342	0.007513935	0.008612101	0.021482273	0.017746117	0.018402438	0.016194165	0.016801614	0.012873205	0.020925445	0.024005659	0.022878303	0.011238797	0.013219697	0.010330508	0.011030482	0.009880272	0.010837037	0.012261362	0.014014809	0.013516113	0.008538194	0.009908052	0.011257332	0.009442093	0.009564451	0.010019478
b4383	Alternate Carbon Metabolism	P0A6K6.fasta		FALSE		P0A6K6	2151	9560	0.042936093	0.048078072	0.047029096	0.007965044	0.007622992	0.008545626	0.014138286	0.013189884	0.01305554	0.010440083	0.008391802	0.010877633	0.01053775	0.010789975	0.011493375	0.009698074	0.009848068	0.009602849	0.009946095	0.009331022	0.009155665	0.009425923	0.008079177	0.00805059	0.009720354	0.010442434	0.011152653	0.011097709	0.011059075	0.011162799	0.011456335	0.010506618	0.011262248	0.010919796	0.011472511	0.01126463	0.02879328	0.024470568	0.025080154	0.027376742	0.027949214	0.02580889	0.008281342	0.007513935	0.008612101	0.021482273	0.017746117	0.018402438	0.016194165	0.016801614	0.012873205	0.020925445	0.024005659	0.022878303	0.011238797	0.013219697	0.010330508	0.011030482	0.009880272	0.010837037	0.012261362	0.014014809	0.013516113	0.008538194	0.009908052	0.011257332	0.009442093	0.009564451	0.010019478
b3639	Cofactor and Prosthetic Group Biosynthesis	P0ABQ0.fasta	1U7Z;1U80;1U7W;1U7U	FALSE		P0ABQ0	100	216	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b2600	"Tyrosine, Tryptophan, and Phenylalanine Metabolism"	P07023.fasta		FALSE		P07023	615	212	0.009812447	0.009174104	0.008865066	0.025561319	0.026715671	0.025950576	0.005950599	0.006005418	0.006856193	0.01597635	0.015879366	0.014873107	0.011453258	0.010016476	0.010827104	0.01287499	0.013809466	0.015940786	0.022596486	0.023571055	0.021476128	0.041062274	0.044031016	0.041550943	0.020805959	0.019121367	0.014886038	0.009576719	0.008626436	0.00928319	0.0070252	0.007020951	0.006643719	0.005835078	0.005706867	0.006031217	0.003727159	0.003496176	0.00339823	0.002277725	0.002072596	0.002607104	0.021863697	0.024761137	0.024501174	0.006047032	0.008803421	0.008455991	0.025551077	0.009836546	0.022655607	0.012417792	0.013936556	0.012883103	0.008145917	0.008199752	0.008779709	0.013285891	0.013711847	0.012788062	0.011606635	0.011573129	0.010139974	0.010803591	0.010782542	0.011546328	0.03128192	0.033576466	0.033093173
b2599	"Tyrosine, Tryptophan, and Phenylalanine Metabolism"	P0A9J8.fasta	1ECM	FALSE		P0A9J8	416	177	0.00626353	0.006949834	0.006796423	0.015887801	0.015582574	0.017853963	0.010818662	0.009855247	0.010876846	0.009556755	0.010779914	0.010956788	0.012114552	0.012482048	0.014187154	0.015223782	0.013863318	0.016565605	0.015198168	0.014149363	0.014693856	0.010969435	0.011368608	0.011346534	0.020263816	0.021420819	0.019719565	0.026252889	0.025123239	0.028510085	0.031507507	0.029314997	0.03190361	0.03357983	0.033807802	0.034607721	0.002787511	0.002365751	0.002751188	0.004168906	0.002363642	0.003132688	0.017384015	0.015366872	0.017994471	0.006926438	0.008334885	0.006909892	0.010933908	0.011467979	0.013170401	0.007793111	0.007987671	0.008416037	0.00918032	0.009103402	0.009040136	0.015148413	0.014091002	0.016298616	0.022145646	0.018679031	0.024233446	0.010944073	0.01404288	0.013993441	0.012954992	0.014619683	0.014916913
b3850	Cofactor and Prosthetic Group Biosynthesis	P0ACB4.fasta		FALSE		P0ACB4	57	88	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b3850	Cofactor and Prosthetic Group Biosynthesis	P0ACB4.fasta		FALSE		P0ACB4	57	88	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b2540	Alternate Carbon Metabolism	P0ABW0.fasta		FALSE		P0ABW0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b2539	Alternate Carbon Metabolism	Q47140.fasta		FALSE		Q47140	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b2542	Alternate Carbon Metabolism	P77650.fasta		FALSE		P77650	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b2538	Alternate Carbon Metabolism	P0ABR5.fasta		FALSE		P0ABR5	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b2536	"Transport, Inner Membrane"	Q47142.fasta		FALSE		Q47142	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b2215	"Transport, Outer Membrane Porin"	P06996.fasta	2J1N;2ZLE;2J4U;4A8D;3NB3	TRUE	2j1n	P06996	20763	56743	0.034931259	0.03276896	0.032527543	0.014917453	0.013984837	0.015830903	0.009821424	0.009795358	0.008966907	0.0161551	0.022307099	0.018651927	0.013910185	0.011981651	0.015171425	0.006702323	0.007191511	0.007236333	0.01271394	0.011950362	0.011529157	0.020935855	0.015862359	0.018924746	0.005850075	0.005462037	0.007118174	0.006245868	0.006210593	0.006206942	0.008612155	0.007726294	0.008150504	0.01039047	0.010569762	0.010008282	0.009850745	0.011283728	0.011717354	0.009978901	0.011405656	0.011471371	0.01490721	0.013819637	0.014598848	0.021708459	0.018582141	0.018860625	0.021064997	0.022141037	0.021356056	0.03380937	0.031735738	0.032193207	0.013703403	0.015105565	0.014552067	0.011930491	0.010464202	0.011150452	0.012059075	0.015788602	0.014135827	0.008558222	0.011851778	0.012849565	0.013292102	0.012109644	0.014644153
b0929	"Transport, Outer Membrane Porin"	P02931.fasta	4JFB;4GCS;2OMF;1GFP;4LSH;1MPF;1OPF;4GCQ;1HXX;2ZLD;3HWB;2ZFG;4GCP;4LSF;3POQ;3POX;4LSE;1GFO;1HXU;3HW9;3FYX;1GFQ;4LSI;1GFM;3K1B;1BT9;1GFN;3K19;4D5U;1HXT;3POU;3O0E	TRUE	2zfg	P02931	25214	18617	0.007986498	0.008605269	0.009121393	0.01381641	0.012977421	0.012998006	0.035736899	0.037576169	0.033921168	0.011354369	0.008360076	0.011429677	0.020837678	0.018893555	0.018230866	0.023081949	0.02296473	0.018336463	0.019864888	0.018661828	0.019814661	0.014842973	0.015435737	0.011099401	0.024218135	0.02325283	0.024833893	0.022938705	0.024506761	0.025141807	0.018298739	0.018388835	0.017948559	0.012601907	0.013920778	0.013625467	0.004091897	0.004408394	0.004386778	0.004718225	0.004787074	0.004658248	0.011475393	0.01256222	0.01318405	0.00625275	0.005969905	0.006133041	0.004669693	0.003472356	0.005978725	0.006573473	0.006506253	0.006846866	0.012106259	0.012531062	0.01301859	0.016238311	0.016757606	0.018750995	0.010682638	0.010884863	0.010402775	0.020339448	0.015501176	0.014974983	0.016849083	0.014635415	0.014026956
b1377	"Transport, Outer Membrane Porin"	P77747.fasta		FALSE		P77747	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b0241	"Transport, Outer Membrane Porin"	P02932.fasta	1PHO	FALSE		P02932	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b1702	Glycolysis/Gluconeogenesis	P23538.fasta		FALSE		P23538	837	2106	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b0383	Unassigned	P00634.fasta	1URA;5C66;1B8J;5JTO;1KH4;1ANJ;1KH5;2ANH;5JTM;1KH9;1ED8;5GAD;2G9Y;1ELZ;1ED9;1AJD;3BDH;1ANI;1ALI;3DYC;1KHK;4KM4;1ALK;1KHN;5GAG;1ALJ;1HJK;1Y6V;2GA3;2MLX;5JTP;1KHL;3TG0;1EW8;1ELX;1EW9;5JTL;5GAF;1HQA;1ALH;1AJB;2MLY;1AJC;5GAH;1URB;2MLZ;3BDF;1AJA;1ELY;3BDG;3DPC;1Y7A;1KH7;1KHJ;4YR1;3CMR;5JTN	TRUE	3bdf	P00634	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b0241	"Transport, Outer Membrane Porin"	P02932.fasta	1PHO	FALSE		P02932	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
b1377	"Transport, Outer Membrane Porin"	P77747.fasta		FALSE		P77747	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
